site,visit_date,datum,am_date,factor,count,species,alive,dead,uid,geometry,lon_gda94,lat_gda94,alv_prop,ded_prop,total_prop,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot
GRE15_2_2,2000-09-02,GDA94,20000902,0.5,3,E. tetrodonta,61,0.0,892,POINT (131.6503141100885 -15.57418276954202),131.65031411008852,-15.574182769542023,0.35712194836367894,0.0,0.3230589979875014,20.333333333333332,0.0,20.333333333333332,10.166666666666666,0.0,10.166666666666666
GRE15_2_2,2000-09-02,GDA94,20000902,0.5,3,Corymbia dichromphloia,53,0.0,893,POINT (131.6503141100885 -15.57418276954202),131.65031411008852,-15.574182769542023,0.3102862830045079,0.0,0.28069060480881264,17.666666666666668,0.0,17.666666666666668,8.833333333333334,0.0,8.833333333333334
GRE15_2_2,2000-09-02,GDA94,20000902,0.5,3,E. chlorostachys,3,0.0,894,POINT (131.6503141100885 -15.57418276954202),131.65031411008852,-15.574182769542023,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
GRE15_2_2,2000-09-02,GDA94,20000902,0.5,3,others,23,0.0,895,POINT (131.6503141100885 -15.57418276954202),131.65031411008852,-15.574182769542023,0.13465253790761664,0.0,0.12180913038873001,7.666666666666667,0.0,7.666666666666667,3.8333333333333335,0.0,3.8333333333333335
GRE15_2_2,2000-09-02,GDA94,20000902,0.5,3,dead,0,7.0,896,POINT (131.6503141100885 -15.57418276954202),131.65031411008852,-15.574182769542023,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,4.666666666666667,4.666666666666667
GRE15_1_2,2000-09-02,GDA94,20000902,0.5,3,E. tetrodonta,55,0.0,897,POINT (131.6503698327145 -15.57344144072777),131.65036983271446,-15.573441440727771,0.32199519934430065,0.0,0.2912827031034848,18.333333333333332,0.0,18.333333333333332,9.166666666666666,0.0,9.166666666666666
GRE15_1_2,2000-09-02,GDA94,20000902,0.5,3,Corymbia dichromphloia,79,0.0,898,POINT (131.6503698327145 -15.57344144072777),131.65036983271446,-15.573441440727771,0.4625021954218137,0.0,0.41838788263955085,26.333333333333332,0.0,26.333333333333332,13.166666666666666,0.0,13.166666666666666
GRE15_1_2,2000-09-02,GDA94,20000902,0.5,3,others,27,0.0,899,POINT (131.6503698327145 -15.57344144072777),131.65036983271446,-15.573441440727771,0.15807037058720216,0.0,0.14299332697807435,9.0,0.0,9.0,4.5,0.0,4.5
GRE15_1_2,2000-09-02,GDA94,20000902,0.5,3,dead,0,2.0,900,POINT (131.6503698327145 -15.57344144072777),131.65036983271446,-15.573441440727771,0.0,0.11104941699056081,0.010592098294672173,0.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333
PCG1_2_2,2000-01-17,GDA94,20000117,0.5,3,Eucalyptus tintinnans,3,0.0,901,POINT (131.7590404462339 -13.66074699235706),131.7590404462339,-13.660746992357058,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
PCG1_2_2,2000-01-17,GDA94,20000117,0.5,3,Corymbia dichromphloia,8,0.0,902,POINT (131.7590404462339 -13.66074699235706),131.7590404462339,-13.660746992357058,0.046835665359171004,0.0,0.04236839317868869,2.6666666666666665,0.0,2.6666666666666665,1.3333333333333333,0.0,1.3333333333333333
PCG1_2_2,2000-01-17,GDA94,20000117,0.5,3,Xanthostemon paradoxus,4,0.0,903,POINT (131.7590404462339 -13.66074699235706),131.7590404462339,-13.660746992357058,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
PCG1_2_2,2000-01-17,GDA94,20000117,0.5,3,others,6,0.0,904,POINT (131.7590404462339 -13.66074699235706),131.7590404462339,-13.660746992357058,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0
PCG1_1_2,2001-01-13,GDA94,20010113,0.5,3,Eucalyptus tintinnans,7,0.0,905,POINT (131.7599864779326 -13.66028481807692),131.75998647793264,-13.660284818076917,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667
PCG1_1_2,2001-01-13,GDA94,20010113,0.5,3,Corymbia dichromphloia,8,0.0,906,POINT (131.7599864779326 -13.66028481807692),131.75998647793264,-13.660284818076917,0.046835665359171004,0.0,0.04236839317868869,2.6666666666666665,0.0,2.6666666666666665,1.3333333333333333,0.0,1.3333333333333333
PCG1_1_2,2001-01-13,GDA94,20010113,0.5,3,others,10,0.0,907,POINT (131.7599864779326 -13.66028481807692),131.75998647793264,-13.660284818076917,0.05854458169896376,0.0,0.05296049147336088,3.3333333333333335,0.0,3.3333333333333335,1.6666666666666667,0.0,1.6666666666666667
PCG1_1_2,2001-01-13,GDA94,20010113,0.5,3,E. chlorostachys,1,0.0,908,POINT (131.7599864779326 -13.66028481807692),131.75998647793264,-13.660284818076917,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
PCG1_1_2,2001-01-13,GDA94,20010113,0.5,3,dead,0,2.0,909,POINT (131.7599864779326 -13.66028481807692),131.75998647793264,-13.660284818076917,0.0,0.11104941699056081,0.010592098294672173,0.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333
PCG1_1_2,2001-01-13,GDA94,20010113,0.5,3,Xanthostemon paradoxus,3,0.0,910,POINT (131.7599864779326 -13.66028481807692),131.75998647793264,-13.660284818076917,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
PCG2_1_2,2001-01-17,GDA94,20010117,0.5,3,Corymbia dichromphloia,13,0.0,911,POINT (131.7307990817066 -13.64841350821848),131.7307990817066,-13.648413508218477,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,2.1666666666666665,0.0,2.1666666666666665
PCG2_1_2,2001-01-17,GDA94,20010117,0.5,3,Eucalyptus tintinnans,3,0.0,912,POINT (131.7307990817066 -13.64841350821848),131.7307990817066,-13.648413508218477,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
PCG2_1_2,2001-01-17,GDA94,20010117,0.5,3,Eucalyptus tectifica,7,0.0,913,POINT (131.7307990817066 -13.64841350821848),131.7307990817066,-13.648413508218477,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667
PCG2_1_2,2001-01-17,GDA94,20010117,0.5,3,others,13,0.0,914,POINT (131.7307990817066 -13.64841350821848),131.7307990817066,-13.648413508218477,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,2.1666666666666665,0.0,2.1666666666666665
PCG2_1_2,2001-01-17,GDA94,20010117,0.5,3,dead,0,2.0,915,POINT (131.7307990817066 -13.64841350821848),131.7307990817066,-13.648413508218477,0.0,0.11104941699056081,0.010592098294672173,0.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333
PCG2_2_2,2001-01-17,GDA94,20010117,0.5,3,Eucalyptus tectifica,6,0.0,916,POINT (131.7316688888134 -13.64854846010542),131.7316688888134,-13.648548460105422,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0
PCG2_2_2,2001-01-17,GDA94,20010117,0.5,3,Eucalyptus tintinnans,3,0.0,917,POINT (131.7316688888134 -13.64854846010542),131.7316688888134,-13.648548460105422,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
PCG2_2_2,2001-01-17,GDA94,20010117,0.5,3,Eucalyptus sp.,1,0.0,918,POINT (131.7316688888134 -13.64854846010542),131.7316688888134,-13.648548460105422,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
PCG2_2_2,2001-01-17,GDA94,20010117,0.5,3,others,11,0.0,919,POINT (131.7316688888134 -13.64854846010542),131.7316688888134,-13.648548460105422,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,1.8333333333333333,0.0,1.8333333333333333
PCG2_2_2,2001-01-17,GDA94,20010117,0.5,3,Corymbia dichromphloia,11,0.0,920,POINT (131.7316688888134 -13.64854846010542),131.7316688888134,-13.648548460105422,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,1.8333333333333333,0.0,1.8333333333333333
PCG2_2_2,2001-01-17,GDA94,20010117,0.5,3,E. chlorostachys,2,0.0,921,POINT (131.7316688888134 -13.64854846010542),131.7316688888134,-13.648548460105422,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
SA16_2_2,2000-11-07,GDA94,20001107,0.5,3,E. miniata,6,0.0,30,POINT (132.7559260350544 -15.39855086334012),132.7559260350544,-15.398550863340123,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0
SA16_2_2,2000-11-07,GDA94,20001107,0.5,3,E. tetrodonta,17,0.0,31,POINT (132.7559260350544 -15.39855086334012),132.7559260350544,-15.398550863340123,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,2.8333333333333335,0.0,2.8333333333333335
SA16_2_2,2000-11-07,GDA94,20001107,0.5,3,others,3,0.0,32,POINT (132.7559260350544 -15.39855086334012),132.7559260350544,-15.398550863340123,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
SA16_2_2,2000-11-07,GDA94,20001107,0.5,3,dead,0,4.0,33,POINT (132.7559260350544 -15.39855086334012),132.7559260350544,-15.398550863340123,0.0,0.22209883398112162,0.021184196589344347,0.0,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,2.6666666666666665
SA16_2_2,2000-11-07,GDA94,20001107,0.5,3,Eucalyptus sp.,13,0.0,34,POINT (132.7559260350544 -15.39855086334012),132.7559260350544,-15.398550863340123,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,2.1666666666666665,0.0,2.1666666666666665
SA16_1_2,2000-11-07,GDA94,20001107,0.5,3,E. tetrodonta,18,0.0,35,POINT (132.7565267574455 -15.39898156596385),132.75652675744547,-15.398981565963851,0.10538024705813477,0.0,0.09532888465204957,6.0,0.0,6.0,3.0,0.0,3.0
SA16_1_2,2000-11-07,GDA94,20001107,0.5,3,Eucalyptus sp.,16,0.0,36,POINT (132.7565267574455 -15.39898156596385),132.75652675744547,-15.398981565963851,0.09367133071834201,0.0,0.08473678635737739,5.333333333333333,0.0,5.333333333333333,2.6666666666666665,0.0,2.6666666666666665
SA16_1_2,2000-11-07,GDA94,20001107,0.5,3,others,2,0.0,37,POINT (132.7565267574455 -15.39898156596385),132.75652675744547,-15.398981565963851,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
SA16_1_2,2000-11-07,GDA94,20001107,0.5,3,dead,0,11.0,38,POINT (132.7565267574455 -15.39898156596385),132.75652675744547,-15.398981565963851,0.0,0.6107717934480844,0.05825654062069696,0.0,3.6666666666666665,3.6666666666666665,0.0,7.333333333333333,7.333333333333333
SA16_1_2,2000-11-07,GDA94,20001107,0.5,3,E. miniata,14,0.0,39,POINT (132.7565267574455 -15.39898156596385),132.75652675744547,-15.398981565963851,0.08196241437854926,0.0,0.07414468806270522,4.666666666666667,0.0,4.666666666666667,2.3333333333333335,0.0,2.3333333333333335
SA15_2_2,2000-11-06,GDA94,20001106,0.5,3,Eucalyptus terminalis,17,0.0,40,POINT (133.267138391036 -15.01012242284561),133.26713839103596,-15.010122422845614,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,2.8333333333333335,0.0,2.8333333333333335
SA15_2_2,2000-11-06,GDA94,20001106,0.5,3,Eucalyptus tectifica,6,0.0,41,POINT (133.267138391036 -15.01012242284561),133.26713839103596,-15.010122422845614,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0
SA15_2_2,2000-11-06,GDA94,20001106,0.5,3,Eucalyptus sp.,2,0.0,42,POINT (133.267138391036 -15.01012242284561),133.26713839103596,-15.010122422845614,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
SA15_2_2,2000-11-06,GDA94,20001106,0.5,3,others,3,0.0,43,POINT (133.267138391036 -15.01012242284561),133.26713839103596,-15.010122422845614,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
SA15_2_2,2000-11-06,GDA94,20001106,0.5,3,dead,0,5.0,44,POINT (133.267138391036 -15.01012242284561),133.26713839103596,-15.010122422845614,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335
SA15_2_2,2000-11-06,GDA94,20001106,0.5,3,Lysiphyllum cunninghamii,3,0.0,45,POINT (133.267138391036 -15.01012242284561),133.26713839103596,-15.010122422845614,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
SA15_1_2,2000-11-06,GDA94,20001106,0.5,3,Eucalyptus terminalis,23,0.0,46,POINT (133.2662641802828 -15.01014287581302),133.2662641802828,-15.010142875813017,0.13465253790761664,0.0,0.12180913038873001,7.666666666666667,0.0,7.666666666666667,3.8333333333333335,0.0,3.8333333333333335
SA15_1_2,2000-11-06,GDA94,20001106,0.5,3,Eucalyptus tectifica,10,0.0,47,POINT (133.2662641802828 -15.01014287581302),133.2662641802828,-15.010142875813017,0.05854458169896376,0.0,0.05296049147336088,3.3333333333333335,0.0,3.3333333333333335,1.6666666666666667,0.0,1.6666666666666667
SA15_1_2,2000-11-06,GDA94,20001106,0.5,3,Eucalyptus sp.,1,0.0,48,POINT (133.2662641802828 -15.01014287581302),133.2662641802828,-15.010142875813017,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
SA15_1_2,2000-11-06,GDA94,20001106,0.5,3,others,3,0.0,49,POINT (133.2662641802828 -15.01014287581302),133.2662641802828,-15.010142875813017,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
SA15_1_2,2000-11-06,GDA94,20001106,0.5,3,dead,0,6.0,50,POINT (133.2662641802828 -15.01014287581302),133.2662641802828,-15.010142875813017,0.0,0.3331482509716824,0.03177629488401652,0.0,2.0,2.0,0.0,4.0,4.0
SA14_2_2,2000-11-05,GDA94,20001105,0.25,3,Terminalia arostrata,13,0.0,51,POINT (133.5738813875157 -14.94587123299873),133.57388138751568,-14.94587123299873,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,1.0833333333333333,0.0,1.0833333333333333
SA14_2_2,2000-11-05,GDA94,20001105,0.25,3,Eucalyptus terminalis,6,0.0,52,POINT (133.5738813875157 -14.94587123299873),133.57388138751568,-14.94587123299873,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,0.5,0.0,0.5
SA14_2_2,2000-11-05,GDA94,20001105,0.25,3,others,1,0.0,53,POINT (133.5738813875157 -14.94587123299873),133.57388138751568,-14.94587123299873,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333
SA14_2_2,2000-11-05,GDA94,20001105,0.25,3,dead,0,2.0,54,POINT (133.5738813875157 -14.94587123299873),133.57388138751568,-14.94587123299873,0.0,0.11104941699056081,0.010592098294672173,0.0,0.6666666666666666,0.6666666666666666,0.0,2.6666666666666665,2.6666666666666665
SA14_2_2,2000-11-05,GDA94,20001105,0.25,3,Eucalyptus pruinosa,1,0.0,55,POINT (133.5738813875157 -14.94587123299873),133.57388138751568,-14.94587123299873,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333
SA14_1_2,2000-11-05,GDA94,20001105,0.25,3,Terminalia arostrata,17,0.0,56,POINT (133.5746335606832 -14.94600247048737),133.57463356068317,-14.946002470487366,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,1.4166666666666667,0.0,1.4166666666666667
SA14_1_2,2000-11-05,GDA94,20001105,0.25,3,Eucalyptus terminalis,8,0.0,57,POINT (133.5746335606832 -14.94600247048737),133.57463356068317,-14.946002470487366,0.046835665359171004,0.0,0.04236839317868869,2.6666666666666665,0.0,2.6666666666666665,0.6666666666666666,0.0,0.6666666666666666
SA14_1_2,2000-11-05,GDA94,20001105,0.25,3,others,3,0.0,58,POINT (133.5746335606832 -14.94600247048737),133.57463356068317,-14.946002470487366,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.25,0.0,0.25
SA14_1_2,2000-11-05,GDA94,20001105,0.25,3,dead,0,2.0,59,POINT (133.5746335606832 -14.94600247048737),133.57463356068317,-14.946002470487366,0.0,0.11104941699056081,0.010592098294672173,0.0,0.6666666666666666,0.6666666666666666,0.0,2.6666666666666665,2.6666666666666665
SA14_1_2,2000-11-05,GDA94,20001105,0.25,3,Eucalyptus pruinosa,1,0.0,60,POINT (133.5746335606832 -14.94600247048737),133.57463356068317,-14.946002470487366,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333
SA13_2_2,2000-11-05,GDA94,20001105,0.5,3,Eucalyptus pruinosa,29,0.0,61,POINT (133.600911188976 -14.90791235803652),133.600911188976,-14.907912358036524,0.1697792869269949,0.0,0.15358542527274655,9.666666666666666,0.0,9.666666666666666,4.833333333333333,0.0,4.833333333333333
SA13_2_2,2000-11-05,GDA94,20001105,0.5,3,Brachychiton diversifolius,2,0.0,62,POINT (133.600911188976 -14.90791235803652),133.600911188976,-14.907912358036524,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
SA13_2_2,2000-11-05,GDA94,20001105,0.5,3,others,1,0.0,63,POINT (133.600911188976 -14.90791235803652),133.600911188976,-14.907912358036524,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
SA13_2_2,2000-11-05,GDA94,20001105,0.5,3,dead,0,14.0,64,POINT (133.600911188976 -14.90791235803652),133.600911188976,-14.907912358036524,0.0,0.7773459189339256,0.07414468806270522,0.0,4.666666666666667,4.666666666666667,0.0,9.333333333333334,9.333333333333334
SA13_2_2,2000-11-05,GDA94,20001105,0.5,3,Terminalia platyptera,4,0.0,65,POINT (133.600911188976 -14.90791235803652),133.600911188976,-14.907912358036524,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,Eucalyptus pruinosa,26,0.0,66,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.15221591241730578,0.0,0.13769727783073826,8.666666666666666,0.0,8.666666666666666,4.333333333333333,0.0,4.333333333333333
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,Terminalia platyptera,6,0.0,67,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,Atalaya hemiglauca,1,0.0,68,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,others,3,0.0,69,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,dead,0,3.0,70,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.0,0.1665741254858412,0.01588814744200826,0.0,1.0,1.0,0.0,2.0,2.0
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,Eucalyptus sp.,1,0.0,71,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
SA12_2_2,2000-11-05,GDA94,20001105,0.25,3,Eucalyptus sp.,13,0.0,72,POINT (133.7427213661036 -14.91460150852897),133.74272136610364,-14.914601508528971,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,1.0833333333333333,0.0,1.0833333333333333
SA12_2_2,2000-11-05,GDA94,20001105,0.25,3,dead,0,1.0,73,POINT (133.7427213661036 -14.91460150852897),133.74272136610364,-14.914601508528971,0.0,0.055524708495280406,0.005296049147336087,0.0,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333
SA12_1_2,2000-11-05,GDA94,20001105,0.25,3,Eucalyptus sp.,17,0.0,74,POINT (133.7435301970756 -14.91458787139053),133.74353019707561,-14.914587871390534,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,1.4166666666666667,0.0,1.4166666666666667
SA12_1_2,2000-11-05,GDA94,20001105,0.25,3,dead,0,8.0,75,POINT (133.7435301970756 -14.91458787139053),133.74353019707561,-14.914587871390534,0.0,0.44419766796224325,0.04236839317868869,0.0,2.6666666666666665,2.6666666666666665,0.0,10.666666666666666,10.666666666666666
SA11_2_2,2000-11-03,GDA94,20001103,0.5,3,Eucalyptus leucophloia,49,0.0,76,POINT (133.7846555824177 -14.90472188157921),133.78465558241768,-14.904721881579208,0.2868684503249224,0.0,0.25950640821946824,16.333333333333332,0.0,16.333333333333332,8.166666666666666,0.0,8.166666666666666
