site,visit_date,datum,am_date,factor,count,species,alive,dead,uid,geometry,lon_gda94,lat_gda94,alv_prop,ded_prop,total_prop,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,total_alv_ba,total_ded_ba,total_ba,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
GRE4_2_2,2000-08-25,GDA94,20000825,0.25,3,others,11,0.0,805,POINT (130.3630291768292 -15.59481153414553),130.36302917682923,-15.594811534145533,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,0.9166666666666666,0.0,0.9166666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0005903245321312178,0.0,0.0005340182890230555,0.049663700879144165,0.05179977403523638,0.20239293153973803,0.6584445503654275,0.4993071002365569,0.8608374819051655,1.4098082830208667,0.2894379126504961
GRE4_2_2,2000-08-25,GDA94,20000825,0.25,3,dead,0,10.0,806,POINT (130.3630291768292 -15.59481153414553),130.36302917682923,-15.594811534145533,0.0,0.5552470849528041,0.05296049147336088,0.0,3.3333333333333335,3.3333333333333335,0.0,13.333333333333334,13.333333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.07403294466037388,0.007061398863114784,0.6567100942696749,0.684955689722134,2.676270169120503,8.706704798220528,6.602407937012322,11.382974967341031,18.642092998623028,3.827278183808213
GRE4_1_2,2000-08-25,GDA94,20000825,0.25,3,Melaleuca viridiflora,83,0.0,807,POINT (130.3621154777939 -15.59484431323343),130.3621154777939,-15.594844313233432,0.48592002810139917,0.0,0.4395720792288953,27.666666666666668,0.0,27.666666666666668,6.916666666666667,0.0,6.916666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.03360946861034678,0.0,0.030403735479998594,2.8275473996398692,2.949162341559864,11.523015746919468,37.48780584683826,28.427492673798685,49.01082159375773,80.26586166719629,16.478824630159238
GRE4_1_2,2000-08-25,GDA94,20000825,0.25,3,others,12,0.0,808,POINT (130.3621154777939 -15.59484431323343),130.3621154777939,-15.594844313233432,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,1.0,0.0,1.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0007025349803875653,0.0,0.0006355258976803304,0.05910390848427073,0.06164601207499205,0.24086431522084523,0.7836034318398474,0.5942167143311089,1.0244677470606927,1.6777883698760723,0.34445503654273907
GRE4_1_2,2000-08-25,GDA94,20000825,0.25,3,dead,0,10.0,809,POINT (130.3621154777939 -15.59484431323343),130.3621154777939,-15.594844313233432,0.0,0.5552470849528041,0.05296049147336088,0.0,3.3333333333333335,3.3333333333333335,0.0,13.333333333333334,13.333333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.07403294466037388,0.007061398863114784,0.6567100942696749,0.684955689722134,2.676270169120503,8.706704798220528,6.602407937012322,11.382974967341031,18.642092998623028,3.827278183808213
GRE5_2_2,2000-08-25,GDA94,20000825,0.25,3,Melaleuca sp.,109,0.0,810,POINT (130.2387202553326 -15.64684282959794),130.23872025533262,-15.646842829597938,0.638135940518705,0.0,0.5772693570596336,36.333333333333336,0.0,36.333333333333336,9.083333333333334,0.0,9.083333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.05796401459711571,0.0,0.052435299932916714,4.8764828937612545,5.0862240934929215,19.872978674575435,64.65272481728631,49.027005437277126,84.52570349186175,138.42919182290012,28.41993256364086
GRE5_2_2,2000-08-25,GDA94,20000825,0.25,3,C. fraseri,33,0.0,811,POINT (130.2387202553326 -15.64684282959794),130.23872025533262,-15.646842829597938,0.19319711960658043,0.0,0.17476962186209088,11.0,0.0,11.0,2.75,0.0,2.75,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0053129207891809615,0.0,0.0048061646012074995,0.44697330791229745,0.46619796631712745,1.8215363838576424,5.926000953288847,4.493763902129012,7.747537337146489,12.688274547187799,2.6049412138544645
GRE5_2_2,2000-08-25,GDA94,20000825,0.25,3,dead,0,5.0,812,POINT (130.2387202553326 -15.64684282959794),130.23872025533262,-15.646842829597938,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,6.666666666666667,6.666666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.01850823616509347,0.001765349715778696,0.16417752356741872,0.1712389224305335,0.6690675422801258,2.176676199555132,1.6506019842530806,2.845743741835258,4.660523249655757,0.9568195459520532
GRE5_2_2,2000-08-25,GDA94,20000825,0.25,3,Melaleuca minutifolia,7,0.0,813,POINT (130.2387202553326 -15.64684282959794),130.23872025533262,-15.646842829597938,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,0.5833333333333334,0.0,0.5833333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00023905704193743536,0.0,0.0002162553401828902,0.02011174663700879,0.02097676799774035,0.08196077392931539,0.26664283444550363,0.20219874307100236,0.348603608374819,0.5709140980828301,0.11721039437912649
GRE5_2_2,2000-08-25,GDA94,20000825,0.25,3,others,3,0.0,814,POINT (130.2387202553326 -15.64684282959794),130.23872025533262,-15.646842829597938,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.25,0.0,0.25,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,4.390843627422283e-05,0.0,3.972036860502065e-05,0.0036939942802669207,0.003852875754687003,0.015054019701302827,0.04897521448999046,0.037138544645694306,0.06402923419129329,0.10486177311725452,0.021528439783921192
GRE5_1_2,2000-08-25,GDA94,20000825,0.25,3,Melaleuca sp.,152,0.0,815,POINT (130.2396063700781 -15.64682878083615),130.23960637007806,-15.646828780836154,0.8898776418242491,0.0,0.8049994703950852,50.666666666666664,0.0,50.666666666666664,12.666666666666666,0.0,12.666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.11271783463107156,0.0,0.10196659958337745,9.482893761254102,9.890760159587613,38.64534124210005,125.7248172863044,95.33877061045791,164.37015852840446,269.19182290011645,55.265896974190575
GRE5_1_2,2000-08-25,GDA94,20000825,0.25,3,others,20,0.0,816,POINT (130.2396063700781 -15.64682878083615),130.23960637007806,-15.646828780836154,0.11708916339792752,0.0,0.10592098294672175,6.666666666666667,0.0,6.666666666666667,1.6666666666666667,0.0,1.6666666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0019514860566321255,0.0,0.001765349715778696,0.16417752356741872,0.1712389224305335,0.6690675422801258,2.176676199555132,1.6506019842530806,2.845743741835258,4.660523249655757,0.9568195459520532
GRE5_1_2,2000-08-25,GDA94,20000825,0.25,3,dead,0,11.0,817,POINT (130.2396063700781 -15.64682878083615),130.23960637007806,-15.646828780836154,0.0,0.6107717934480844,0.05825654062069696,0.0,3.6666666666666665,3.6666666666666665,0.0,14.666666666666666,14.666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.08957986303905237,0.008544292624368888,0.7946192140663066,0.8287963845637821,3.2382869046358085,10.53511280584684,7.98891360378491,13.773399710482648,22.556932528333867,4.631006602407938
GRE5_1_2,2000-08-25,GDA94,20000825,0.25,3,Melaleuca minutifolia,2,0.0,818,POINT (130.2396063700781 -15.64682878083615),130.23960637007806,-15.646828780836154,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,1.951486056632125e-05,0.0,1.7653497157786956e-05,0.0016417752356741868,0.0017123892243053346,0.006690675422801256,0.021766761995551318,0.016506019842530802,0.028457437418352573,0.04660523249655756,0.00956819545952053
GRE6_2_2,2000-08-26,GDA94,20000826,0.25,3,Eucalyptus pruinosa,61,0.0,819,POINT (129.7006484461892 -15.8817865710718),129.70064844618918,-15.881786571071801,0.35712194836367894,0.0,0.3230589979875014,20.333333333333332,0.0,20.333333333333332,5.083333333333333,0.0,5.083333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.018153699041820345,0.0,0.01642216573103132,1.5272614129859128,1.5929500759100381,6.224000812060871,20.24853034636162,15.354724958514286,26.47253115842249,43.35451752992269,8.900813826218975
GRE6_2_2,2000-08-26,GDA94,20000826,0.25,3,E. chlorostachys,3,0.0,820,POINT (129.7006484461892 -15.8817865710718),129.70064844618918,-15.881786571071801,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.25,0.0,0.25,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,4.390843627422283e-05,0.0,3.972036860502065e-05,0.00611693676517318,0.006355258976803304,0.01592786781061328,0.04146806482364156,0.03233238004448681,0.05739593263425484,0.09584524944391483,0.021528439783921192
GRE6_2_2,2000-08-26,GDA94,20000826,0.25,3,others,22,0.0,821,POINT (129.7006484461892 -15.8817865710718),129.70064844618918,-15.881786571071801,0.12879807973772026,0.0,0.11651308124139392,7.333333333333333,0.0,7.333333333333333,1.8333333333333333,0.0,1.8333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0023612981285248713,0.0,0.002136073156092222,0.19865480351657666,0.20719909614094553,0.8095717261589521,2.63377820146171,1.9972284009462276,3.443349927620662,5.639233132083467,1.1577516506019845
GRE6_2_2,2000-08-26,GDA94,20000826,0.25,3,dead,0,13.0,822,POINT (129.7006484461892 -15.8817865710718),129.70064844618918,-15.881786571071801,0.0,0.7218212104386451,0.06884863891536913,0.0,4.333333333333333,4.333333333333333,0.0,17.333333333333332,17.333333333333332,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.1251156764760318,0.011933764078663983,1.1098400593157505,1.1575751156304064,4.522896585813649,14.71433110899269,11.158069413550823,19.23722769480634,31.505137167672913,6.468100130635879
GRE6_2_2,2000-08-26,GDA94,20000826,0.25,3,Melaleuca minutifolia,4,0.0,823,POINT (129.7006484461892 -15.8817865710718),129.70064844618918,-15.881786571071801,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,7.8059442265285e-05,0.0,7.061398863114782e-05,0.006567100942696747,0.006849556897221339,0.026762701691205024,0.08706704798220527,0.06602407937012321,0.1138297496734103,0.18642092998623025,0.03827278183808212
GRE6_1_2,2000-08-26,GDA94,20000826,0.25,3,Eucalyptus pruinosa,39,0.0,824,POINT (129.6997623013463 -15.88213295649335),129.69976230134634,-15.882132956493345,0.2283238686259587,0.0,0.2065459167461074,13.0,0.0,13.0,3.25,0.0,3.25,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.007420525730343658,0.0,0.006712742294248491,0.6242850333651097,0.6511360025421036,2.544129329520178,8.27681124880839,6.276414045122339,10.820940578328567,17.721639656816016,3.638306323482682
GRE6_1_2,2000-08-26,GDA94,20000826,0.25,3,Melaleuca minutifolia,6,0.0,825,POINT (129.6997623013463 -15.88213295649335),129.69976230134634,-15.882132956493345,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,0.5,0.0,0.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00017563374509689132,0.0,0.0001588814744200826,0.014775977121067683,0.015411503018748012,0.06021607880521131,0.19590085795996184,0.14855417858277722,0.25611693676517316,0.41944709246901807,0.08611375913568477
GRE6_1_2,2000-08-26,GDA94,20000826,0.25,3,others,11,0.0,826,POINT (129.6997623013463 -15.88213295649335),129.69976230134634,-15.882132956493345,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,0.9166666666666666,0.0,0.9166666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0005903245321312178,0.0,0.0005340182890230555,0.049663700879144165,0.05179977403523638,0.20239293153973803,0.6584445503654275,0.4993071002365569,0.8608374819051655,1.4098082830208667,0.2894379126504961
GRE6_1_2,2000-08-26,GDA94,20000826,0.25,3,dead,0,16.0,827,POINT (129.6997623013463 -15.88213295649335),129.69976230134634,-15.882132956493345,0.0,0.8883953359244865,0.08473678635737739,0.0,5.333333333333333,5.333333333333333,0.0,21.333333333333332,21.333333333333332,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.1895243383305571,0.018077181089573843,1.6811778413303673,1.7534865656886627,6.851251632948486,22.28916428344455,16.90216431875154,29.140415916393035,47.723758076474944,9.797832150549024
GRE6_1_2,2000-08-26,GDA94,20000826,0.25,3,Hakea arborescens,7,0.0,828,POINT (129.6997623013463 -15.88213295649335),129.69976230134634,-15.882132956493345,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,0.5833333333333334,0.0,0.5833333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00023905704193743536,0.0,0.0002162553401828902,0.02011174663700879,0.02097676799774035,0.08196077392931539,0.26664283444550363,0.20219874307100236,0.348603608374819,0.5709140980828301,0.11721039437912649
GRE7_2_2,2000-08-28,GDA94,20000828,0.25,3,Terminalia volucris,18,0.0,829,POINT (129.0182640138233 -16.19236314368075),129.01826401382328,-16.192363143680755,0.10538024705813477,0.0,0.09532888465204957,6.0,0.0,6.0,1.5,0.0,1.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0015807037058720216,0.0,0.0014299332697807435,0.13298379408960914,0.13870352716873213,0.5419447092469017,1.7631077216396567,1.336987607244995,2.3050524308865588,3.775023832221163,0.775023832221163
GRE7_2_2,2000-08-28,GDA94,20000828,0.25,3,Lysiphyllum cunninghamii,16,0.0,830,POINT (129.0182640138233 -16.19236314368075),129.01826401382328,-16.192363143680755,0.09367133071834201,0.0,0.08473678635737739,5.333333333333333,0.0,5.333333333333333,1.3333333333333333,0.0,1.3333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00124895107624456,0.0,0.0011298238180983652,0.10507361508314796,0.10959291035554142,0.4282032270592804,1.3930727677152843,1.0563852699219713,1.8212759947745647,2.982734879779684,0.612364509409314
GRE7_2_2,2000-08-28,GDA94,20000828,0.25,3,others,11,0.0,831,POINT (129.0182640138233 -16.19236314368075),129.01826401382328,-16.192363143680755,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,0.9166666666666666,0.0,0.9166666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0005903245321312178,0.0,0.0005340182890230555,0.049663700879144165,0.05179977403523638,0.20239293153973803,0.6584445503654275,0.4993071002365569,0.8608374819051655,1.4098082830208667,0.2894379126504961
GRE7_2_2,2000-08-28,GDA94,20000828,0.25,3,dead,0,4.0,832,POINT (129.0182640138233 -16.19236314368075),129.01826401382328,-16.192363143680755,0.0,0.22209883398112162,0.021184196589344347,0.0,1.3333333333333333,1.3333333333333333,0.0,5.333333333333333,5.333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.011845271145659819,0.0011298238180983652,0.10507361508314796,0.10959291035554142,0.4282032270592804,1.3930727677152843,1.0563852699219713,1.8212759947745647,2.982734879779684,0.612364509409314
GRE7_2_2,2000-08-28,GDA94,20000828,0.25,3,Corymbia terminalis,5,0.0,833,POINT (129.0182640138233 -16.19236314368075),129.01826401382328,-16.192363143680755,0.02927229084948188,0.0,0.02648024573668044,1.6666666666666667,0.0,1.6666666666666667,0.4166666666666667,0.0,0.4166666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00012196787853950785,0.0,0.0001103343572361685,0.01026109522296367,0.010702432651908345,0.04181672139250786,0.13604226247219575,0.10316262401581754,0.1778589838647036,0.2912827031034848,0.059801221622003325
GRE7_1_2,2000-08-28,GDA94,20000828,0.25,3,Lysiphyllum cunninghamii,26,0.0,834,POINT (129.018338926684 -16.19310443561099),129.01833892668398,-16.193104435610994,0.15221591241730578,0.0,0.13769727783073826,8.666666666666666,0.0,8.666666666666666,2.1666666666666665,0.0,2.1666666666666665,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.003298011435708292,0.0,0.0029834410196659957,0.2774600148289376,0.2893937789076016,1.1307241464534123,3.6785827772481725,2.789517353387706,4.809306923701585,7.876284291918228,1.6170250326589697
GRE7_1_2,2000-08-28,GDA94,20000828,0.25,3,Terminalia volucris,11,0.0,835,POINT (129.018338926684 -16.19310443561099),129.01833892668398,-16.193104435610994,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,0.9166666666666666,0.0,0.9166666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0005903245321312178,0.0,0.0005340182890230555,0.049663700879144165,0.05179977403523638,0.20239293153973803,0.6584445503654275,0.4993071002365569,0.8608374819051655,1.4098082830208667,0.2894379126504961
GRE7_1_2,2000-08-28,GDA94,20000828,0.25,3,others,12,0.0,836,POINT (129.018338926684 -16.19310443561099),129.01833892668398,-16.193104435610994,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,1.0,0.0,1.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0007025349803875653,0.0,0.0006355258976803304,0.05910390848427073,0.06164601207499205,0.24086431522084523,0.7836034318398474,0.5942167143311089,1.0244677470606927,1.6777883698760723,0.34445503654273907
GRE7_1_2,2000-08-28,GDA94,20000828,0.25,3,dead,0,2.0,837,POINT (129.018338926684 -16.19310443561099),129.01833892668398,-16.193104435610994,0.0,0.11104941699056081,0.010592098294672173,0.0,0.6666666666666666,0.6666666666666666,0.0,2.6666666666666665,2.6666666666666665,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.0029613177864149546,0.0002824559545245913,0.02626840377078699,0.027398227588885354,0.1070508067648201,0.3482681919288211,0.26409631748049284,0.4553189986936412,0.745683719944921,0.1530911273523285
GRE8_2_2,2000-08-29,GDA94,20000829,0.25,3,Corymbia terminalis,24,0.0,838,POINT (129.0628570713665 -16.2366787285065),129.06285707136647,-16.236678728506497,0.14050699607751305,0.0,0.1271051795360661,8.0,0.0,8.0,2.0,0.0,2.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.002810139921550261,0.0,0.0025421035907213217,0.23641563393708293,0.2465840482999682,0.9634572608833809,3.1344137273593895,2.3768668573244356,4.097870988242771,6.711153479504289,1.3778201461709563
GRE8_2_2,2000-08-29,GDA94,20000829,0.25,3,Eucalyptus pruinosa,16,0.0,839,POINT (129.0628570713665 -16.2366787285065),129.06285707136647,-16.236678728506497,0.09367133071834201,0.0,0.08473678635737739,5.333333333333333,0.0,5.333333333333333,1.3333333333333333,0.0,1.3333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00124895107624456,0.0,0.0011298238180983652,0.10507361508314796,0.10959291035554142,0.4282032270592804,1.3930727677152843,1.0563852699219713,1.8212759947745647,2.982734879779684,0.612364509409314
GRE8_2_2,2000-08-29,GDA94,20000829,0.25,3,Acacia holosericea,15,0.0,840,POINT (129.0628570713665 -16.2366787285065),129.06285707136647,-16.236678728506497,0.08781687254844564,0.0,0.07944073721004132,5.0,0.0,5.0,1.25,0.0,1.25,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0010977109068555705,0.0,0.0009930092151255164,0.09234985700667302,0.09632189386717509,0.3763504925325707,1.2243803622497618,0.9284636161423578,1.6007308547823325,2.621544327931363,0.5382109945980299
GRE8_2_2,2000-08-29,GDA94,20000829,0.25,3,others,30,0.0,841,POINT (129.0628570713665 -16.2366787285065),129.06285707136647,-16.236678728506497,0.17563374509689128,0.0,0.15888147442008263,10.0,0.0,10.0,2.5,0.0,2.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.004390843627422282,0.0,0.003972036860502065,0.36939942802669207,0.38528757546870035,1.5054019701302828,4.897521448999047,3.7138544645694314,6.40292341912933,10.486177311725452,2.1528439783921196
GRE8_2_2,2000-08-29,GDA94,20000829,0.25,3,dead,0,6.0,842,POINT (129.0628570713665 -16.2366787285065),129.06285707136647,-16.236678728506497,0.0,0.3331482509716824,0.03177629488401652,0.0,2.0,2.0,0.0,8.0,8.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.02665186007773459,0.0025421035907213217,0.23641563393708293,0.2465840482999682,0.9634572608833809,3.1344137273593895,2.3768668573244356,4.097870988242771,6.711153479504289,1.3778201461709563
